about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","29866 State Hwy 64, Canton, TX 75103",False,,OPERATIONAL,,4037868390510739264,Canton,1732 South Buffalo Street,Canton,United States,"Huddle has been providing customers with satisfaction since 1955. Today we have become one of the largest providers of commercial metal buildings in the market. The depth and quality of our service will ensure your ultimate satisfaction with your investment. Our professionals are trained to help you find the solution and layout that is right for your needs. Contact us today for a free quote on your next commercial metal building. Not only does Huddle offer the traditional commercial steel buildings, but our design team also engineers buildings for the following finishes and customizations: Glass Front Masonry and Brick Distribution Centers Free Trade Zone Buildings Airplane Hangars Auto Dealership Buildings Membership Warehouse Clubs Steel Building Storefronts Steel Framed Warehouse Retail Center Buildings Strip Malls Our-Buildings",10.0,,2006.0,CONSTRUCTION,False,"Huddle has been providing customers with satisfaction since 1955. Today we have become one of the largest providers of commercial metal buildings in the market. The depth and quality of our service will ensure your ultimate satisfaction with your investment. Our professionals are trained to help you find the solution and layout that is right for your needs. Contact us today for a free quote on your next commercial metal building. Not only does Huddle offer the traditional commercial steel buildings, but our design team also engineers buildings for the following finishes and customizations: Glass Front Masonry and Brick Distribution Centers Free Trade Zone Buildings Airplane Hangars Auto Dealership Buildings Membership Warehouse Clubs Steel Building Storefronts Steel Framed Warehouse Retail Center Buildings Strip Malls Our-Buildings",https://www.linkedin.com/company/huddle-steel-buildings-inc,HUDDLE STEEL BUILDINGS,9032872210,TELNYX,voip,1000000.0,TX,America/Chicago,,75103,United States of America,US,,,0x86490d0b00000001:0x380963e85a2bbf40,8926c90b327ffff,/g/11c5j6z4tj,32.597199599999996,,,"https://www.google.com/maps/place/Huddle+Steel+Buildings/@32.597199599999996,-95.9178065,14z/data=!4m8!1m2!2m1!1sHuddle+Steel+Buildings!3m4!1s0x86490d0b00000001:0x380963e85a2bbf40!8m2!3d32.597199599999996!4d-95.9178065","https://www.google.com/maps/place/Huddle+Steel+Buildings/@32.597199599999996,-95.9178065,13.99z/data=!4m16!1m7!3m6!1s0x86490d0b00000001:0x380963e85a2bbf40!2sHuddle+Steel+Buildings!8m2!3d32.597199599999996!4d-95.9178065!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86490d0b00000001:0x380963e85a2bbf40!8m2!3d32.597199599999996!4d-95.9178065!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-N2pQrUa_obg/AAAAAAAAAAI/AAAAAAAAAAA/n7QO9nkv02Y/s44-p-k-no-ns-nd/photo.jpg,-95.9178065,,Huddle Steel Buildings,Huddle Steel Buildings,,,106334205444401823113,https://www.google.com/maps/contrib/106334205444401823113,Huddle Steel Buildings,+1 903-865-6200,,landline,https://lh3.googleusercontent.com/p/AF1QipMXvM0NId0KCNi1a-_NpTxRjGXAtYAJ5h4JyY3-=w800-h500-k-no,297,ChIJAQAAAAsNSYYRQL8rWuhjCTg,,,75103,,,"Metal building contractor near Canton, TX",,4.4,,,,,,,Texas,TX,29866 State Hwy 64,,"Construction company, Concrete contractor, Home builder, Metal working shop, Steel erector, Steel fabricator, Welder",America/Chicago,Construction company,,True,http://huddlesteelbuildings.com/,{'Thursday': ['9AM-4PM']},"Thursday,9AM,4PM"
{},"21333 State Hwy 64, Canton, TX 75103",False,,OPERATIONAL,,5941550623061859292,Canton,,,,,,,,,,,,Bigtexbuildings,,,,,,,,,United States of America,US,,,0x86490b9d57ad82ab:0x5274a0cfde9a5bdc,8926c90f20bffff,/g/11svfwyjbf,32.5162207,,,"https://www.google.com/maps/place/Big+Tex+Buildings/@32.5162207,-95.80324689999999,14z/data=!4m8!1m2!2m1!1sBig+Tex+Buildings!3m4!1s0x86490b9d57ad82ab:0x5274a0cfde9a5bdc!8m2!3d32.5162207!4d-95.80324689999999","https://www.google.com/maps/place/Big+Tex+Buildings/@32.5162207,-95.80324689999999,13.99z/data=!4m16!1m7!3m6!1s0x86490b9d57ad82ab:0x5274a0cfde9a5bdc!2sBig+Tex+Buildings!8m2!3d32.5162207!4d-95.80324689999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86490b9d57ad82ab:0x5274a0cfde9a5bdc!8m2!3d32.5162207!4d-95.80324689999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-L_WQ6Sj-3Bo/AAAAAAAAAAI/AAAAAAAAAAA/8KPqtM_KzDc/s44-p-k-no-ns-nd/photo.jpg,-95.80324689999999,,Big Tex Buildings,Big Tex Buildings,,,105064505113341000241,https://www.google.com/maps/contrib/105064505113341000241,Big Tex Buildings,+1 903-340-0040,,landline,https://lh3.googleusercontent.com/p/AF1QipMWM-tWZ_ztpNsf0ephuy5L-akRz1aH0RpzNOH1=w800-h500-k-no,36,ChIJq4KtV50LSYYR3Fua3s-gdFI,,,75103,,,"Metal building contractor near Canton, TX",,5.0,,,,,,,Texas,TX,21333 State Hwy 64,,"Metal construction company, Carport and pergola builder, Garage builder, Shed builder, Portable building manufacturer",America/Chicago,Metal construction company,,True,https://bigtexbuildings.com/%3Futm_source%3Dgooglebusiness%26utm_medium%3Dorganic%26utm_campaign%3Dgbp%26utm_content%3Dmain-button,{'Thursday': ['10AM-4PM']},"Thursday,10AM,4PM"
{},"3110 FM3227, Canton, TX 75103",False,,OPERATIONAL,,17938460993305519548,Canton,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864913c7b8f98899:0xf8f2373b3b2d25bc,8926c9469bbffff,/g/11vf53pjxl,32.5124412,,,"https://www.google.com/maps/place/A+%26+C+Buildings/@32.5124412,-95.96203949999999,14z/data=!4m8!1m2!2m1!1sA+%26+C+Buildings!3m4!1s0x864913c7b8f98899:0xf8f2373b3b2d25bc!8m2!3d32.5124412!4d-95.96203949999999","https://www.google.com/maps/place/A+%26+C+Buildings/@32.5124412,-95.96203949999999,13.99z/data=!4m16!1m7!3m6!1s0x864913c7b8f98899:0xf8f2373b3b2d25bc!2sA+%26+C+Buildings!8m2!3d32.5124412!4d-95.96203949999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864913c7b8f98899:0xf8f2373b3b2d25bc!8m2!3d32.5124412!4d-95.96203949999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-eac2Qmnx17E/AAAAAAAAAAI/AAAAAAAAAAA/g6OcHLHzroQ/s44-p-k-no-ns-nd/photo.jpg,-95.96203949999999,,A & C Buildings,A And C Buildings,,,109752535691626650234,https://www.google.com/maps/contrib/109752535691626650234,A & C Buildings,,,,https://lh3.googleusercontent.com/p/AF1QipOUdMarapsKu-CS0sCwpXE0s8FdyFSis4AXVWUg=w800-h500-k-no,37,ChIJmYj5uMcTSYYRvCUtOzs38vg,,,75103,,,"Metal building contractor near Canton, TX",,5.0,,,,,,,Texas,TX,3110 FM3227,,"Construction company, Portable building manufacturer",America/Chicago,Construction company,,True,https://www.facebook.com/AC12Buildings,{'Thursday': ['9AM-6PM']},"Thursday,9AM,6PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"17919 I-20, Canton, TX 75103",False,,OPERATIONAL,,6044881471158818220,Canton,,,,"Portable Buildings, Sheds, Carports for the Canton Texas area",,,,,False,,,SMI Buildings,,,,,,,,75103,United States of America,US,,,0x864973415f1836e3:0x53e3bbabbdc315ac,8926c90857bffff,/g/11fmv1j40d,32.5821989,,,"https://www.google.com/maps/place/SMI+Buildings/@32.5821989,-95.86670679999999,14z/data=!4m8!1m2!2m1!1sSMI+Buildings!3m4!1s0x864973415f1836e3:0x53e3bbabbdc315ac!8m2!3d32.5821989!4d-95.86670679999999","https://www.google.com/maps/place/SMI+Buildings/@32.5821989,-95.86670679999999,13.99z/data=!4m16!1m7!3m6!1s0x864973415f1836e3:0x53e3bbabbdc315ac!2sSMI+Buildings!8m2!3d32.5821989!4d-95.86670679999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864973415f1836e3:0x53e3bbabbdc315ac!8m2!3d32.5821989!4d-95.86670679999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-6-Kw4eZLRjQ/AAAAAAAAAAI/AAAAAAAAAAA/z0bLxwnoBro/s44-p-k-no-ns-nd/photo.jpg,-95.86670679999999,,SMI Buildings,Smi Buildings,,,115083113882803443234,https://www.google.com/maps/contrib/115083113882803443234,SMI Buildings,+1 903-340-5938,,landline,https://lh3.googleusercontent.com/p/AF1QipM81M0pF8xFevnM4SMk3pLmyTWte1RmGkAQIWs=w800-h500-k-no,21,ChIJ4zYYX0FzSYYRrBXDvau741M,,,75103,,,"Metal building contractor near Canton, TX",,5.0,,,,,,,Texas,TX,17919 I-20,,Portable building manufacturer,America/Chicago,Portable building manufacturer,,True,http://smibuildings.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"22486 TX-19, Canton, TX 75103",False,,OPERATIONAL,,15070093447369007187,Canton,,,,,,,,,,,,betterbuiltshed.com,,,,,,,,,United States of America,US,,,0x864bb9b019975303:0xd123ba25465f2053,8926c972113ffff,/g/11fkr4105f,32.4591968,,,"https://www.google.com/maps/place/Better+Built+Sheds+LLc/@32.4591968,-95.85659319999999,14z/data=!4m8!1m2!2m1!1sBetter+Built+Sheds+LLc!3m4!1s0x864bb9b019975303:0xd123ba25465f2053!8m2!3d32.4591968!4d-95.85659319999999","https://www.google.com/maps/place/Better+Built+Sheds+LLc/@32.4591968,-95.85659319999999,13.99z/data=!4m16!1m7!3m6!1s0x864bb9b019975303:0xd123ba25465f2053!2sBetter+Built+Sheds+LLc!8m2!3d32.4591968!4d-95.85659319999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bb9b019975303:0xd123ba25465f2053!8m2!3d32.4591968!4d-95.85659319999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-_Jlh5EOFXhk/AAAAAAAAAAI/AAAAAAAAAAA/fXAJMV5ba60/s44-p-k-no-ns-nd/photo.jpg,-95.85659319999999,,Better Built Sheds LLc,Better Built Sheds,,,116513273662714385349,https://www.google.com/maps/contrib/116513273662714385349,Better Built Sheds LLc,+1 903-246-5081,,landline,https://lh3.googleusercontent.com/p/AF1QipOhKE8Td6a_J0UN67fjoBmCIFEJLl6Dl_VBemym=w800-h500-k-no,21,ChIJA1OXGbC5S4YRUyBfRiW6I9E,,,75103,,,"Metal building contractor near Canton, TX",,4.4,,,,,,,Texas,TX,22486 TX-19,,Shed builder,America/Chicago,Shed builder,,True,https://betterbuiltshed.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as women-owned': True}}","21008 Interstate 20 N Access Rd, Wills Point, TX 75169",False,,OPERATIONAL,,13769083384386507978,Wills Point,,,,,,,,,,,,W5Portablebuildings,,,,,,,,,United States of America,US,,,0x86496dc64e62692d:0xbf159c62e91754ca,8926c9086c3ffff,/g/11hzwc28pd,32.5995351,,,"https://www.google.com/maps/place/W5+Portable+Buildings/@32.5995351,-95.9115289,14z/data=!4m8!1m2!2m1!1sW5+Portable+Buildings!3m4!1s0x86496dc64e62692d:0xbf159c62e91754ca!8m2!3d32.5995351!4d-95.9115289","https://www.google.com/maps/place/W5+Portable+Buildings/@32.5995351,-95.9115289,13.99z/data=!4m16!1m7!3m6!1s0x86496dc64e62692d:0xbf159c62e91754ca!2sW5+Portable+Buildings!8m2!3d32.5995351!4d-95.9115289!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86496dc64e62692d:0xbf159c62e91754ca!8m2!3d32.5995351!4d-95.9115289!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-Qrq3Os_3pVs/AAAAAAAAAAI/AAAAAAAAAAA/LFciKYplZl0/s44-p-k-no-ns-nd/photo.jpg,-95.9115289,,W5 Portable Buildings,W5 Portable Buildings,,,117854236629490890493,https://www.google.com/maps/contrib/117854236629490890493,W5 Portable Buildings,+1 903-424-4404,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipOCObc9tLyIIwRBhYI7wAJHRSPZkQwJLz-kETkm=w800-h500-k-no,49,ChIJLWliTsZtSYYRylQX6WKcFb8,,,75169,,,"Metal building contractor near Canton, TX",,4.5,,,,,,,Texas,TX,21008 Interstate 20 N Access Rd,,"Portable building manufacturer, E-commerce service",America/Chicago,Portable building manufacturer,,True,https://www.w5portablebuildings.com/,{'Thursday': ['10AM-5PM']},"Thursday,10AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","17794 FM3079, Chandler, TX 75758",False,,OPERATIONAL,,6339945641265360619,Chandler,17794 FM 3079,Chandler,United States,"Smith Fab is a company based in East Texas that specializes in custom steel buildings. They build structures to meet the specific needs of each customer, including banks, schools, churches, and metal framed homes. They are dedicated to providing precis...",,,,CONSTRUCTION,False,"Smith Fab is a company based in East Texas that specializes in custom steel buildings. They build structures to meet the specific needs of each customer, including banks, schools, churches, and metal framed homes. They are dedicated to providing precis...",,Smith Fab Custom Steel Buildings,9038527677,,landline,,TX,America/Chicago,,75758,United States of America,US,,,0x86484dba178ebf59:0x57fc02f862e86eeb,8926c92a56fffff,/g/1v1kq7xg,32.2587936,,,"https://www.google.com/maps/place/Smith-Fab+Custom+Steel+Buildings/@32.2587936,-95.5625153,14z/data=!4m8!1m2!2m1!1sSmith-Fab+Custom+Steel+Buildings!3m4!1s0x86484dba178ebf59:0x57fc02f862e86eeb!8m2!3d32.2587936!4d-95.5625153","https://www.google.com/maps/place/Smith-Fab+Custom+Steel+Buildings/@32.2587936,-95.5625153,13.99z/data=!4m16!1m7!3m6!1s0x86484dba178ebf59:0x57fc02f862e86eeb!2sSmith-Fab+Custom+Steel+Buildings!8m2!3d32.2587936!4d-95.5625153!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86484dba178ebf59:0x57fc02f862e86eeb!8m2!3d32.2587936!4d-95.5625153!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-RZODcz5r_Gc/AAAAAAAAAAI/AAAAAAAAAAA/BNoZ8HTw3WU/s44-p-k-no-ns-nd/photo.jpg,-95.5625153,,Smith-Fab Custom Steel Buildings,Smith Fab Custom Steel Buildings,,,109581208062490249186,https://www.google.com/maps/contrib/109581208062490249186,Smith-Fab Custom Steel Buildings,+1 903-852-7677,,landline,https://lh3.googleusercontent.com/p/AF1QipODBG9wLkxeHAr6VCsycAkOzy334UeUvQOXymmt=w800-h500-k-no,12,ChIJWb-OF7pNSIYR627oYvgC_Fc,,,75758,,,"Metal building contractor near Canton, TX",,5.0,,,,,,,Texas,TX,17794 FM3079,,Steel construction company,America/Chicago,Steel construction company,,True,http://smith-fab.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Other': {'Identifies as women-owned': True}},"20907 I-20, Canton, TX 75103",False,,OPERATIONAL,,4494839831930290097,Canton,,,,Shed-Wright is an authorized dealer of Graceland Portable Buildings & American Steel Carports and Metal Structures offering low down payment No Credit Check Rent-To-Own purchase options on our website at ShedsandCarportsTX.com,,,,,False,Shed-Wright is an authorized dealer of Graceland Portable Buildings & American Steel Carports and Metal Structures offering low down payment No Credit Check Rent-To-Own purchase options on our website at ShedsandCarportsTX.com,,Shedsandcarportstx,,,,,,,,,United States of America,US,,,0x86496dce52f448e7:0x3e60e103307b3fb1,8926c9086cfffff,/g/11trmtw0yh,32.597992,,,"https://www.google.com/maps/place/Shed-Wright/@32.597992,-95.91224609999999,14z/data=!4m8!1m2!2m1!1sShed-Wright!3m4!1s0x86496dce52f448e7:0x3e60e103307b3fb1!8m2!3d32.597992!4d-95.91224609999999","https://www.google.com/maps/place/Shed-Wright/@32.597992,-95.91224609999999,13.99z/data=!4m16!1m7!3m6!1s0x86496dce52f448e7:0x3e60e103307b3fb1!2sShed-Wright!8m2!3d32.597992!4d-95.91224609999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86496dce52f448e7:0x3e60e103307b3fb1!8m2!3d32.597992!4d-95.91224609999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-54HIOtjByxQ/AAAAAAAAAAI/AAAAAAAAAAA/pANEqYOwzP8/s44-p-k-no-ns-nd/photo.jpg,-95.91224609999999,,Shed-Wright,Shed Wright,,[{'online_service_hours': {'Thursday': 'Open 24 hours'}}],102060883382433841268,https://www.google.com/maps/contrib/102060883382433841268,Shed-Wright,+1 972-737-0077,,landline,https://lh3.googleusercontent.com/p/AF1QipMY24dT0szqUrO9mdLoTumdbKqFhubVA1f8IRT0=w800-h500-k-no,8,ChIJ50j0Us5tSYYRsT97MAPhYD4,,,75103,,,"Metal building contractor near Canton, TX",,5.0,,,,,,,Texas,TX,20907 I-20,,Shed builder,America/Chicago,Shed builder,,True,https://www.shedsandcarportstx.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D366035358486508700,{'Thursday': ['11AM-6PM']},"Thursday,11AM,6PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True}}","900 NE Loop 7, Athens, TX 75752",False,,OPERATIONAL,,52273064821713293,Athens,900 Northeast Loop 7,Athens,United States,"Custom Steel Buildings, Metal Structures, Barns, Pavilions and more commercial and residential buildings available in Athens. Texas",50.0,,1976.0,CONSTRUCTION,False,"Custom Steel Buildings, Metal Structures, Barns, Pavilions and more commercial and residential buildings available in Athens. Texas",https://www.linkedin.com/company/athens-steel-building,Athens Steel Building,9032744391,Centurylink,landline,10000000.0,TX,America/Chicago,AthensSteel,75751,United States of America,US,,,0x86490276eb027b47:0xb9b6135404e98d,8926c967687ffff,/g/11bx461tpy,32.2259137,,,"https://www.google.com/maps/place/Athens+Steel+Building+Corporation/@32.2259137,-95.84201809999999,14z/data=!4m8!1m2!2m1!1sAthens+Steel+Building+Corporation!3m4!1s0x86490276eb027b47:0xb9b6135404e98d!8m2!3d32.2259137!4d-95.84201809999999","https://www.google.com/maps/place/Athens+Steel+Building+Corporation/@32.2259137,-95.84201809999999,13.99z/data=!4m16!1m7!3m6!1s0x86490276eb027b47:0xb9b6135404e98d!2sAthens+Steel+Building+Corporation!8m2!3d32.2259137!4d-95.84201809999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86490276eb027b47:0xb9b6135404e98d!8m2!3d32.2259137!4d-95.84201809999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-zr-uHmC5OF0/AAAAAAAAAAI/AAAAAAAAAAA/mU-linRbCS0/s44-p-k-no-ns-nd/photo.jpg,-95.84201809999999,,Athens Steel Building Corporation,Athens Steel Building,,,117421606284003397594,https://www.google.com/maps/contrib/117421606284003397594,Athens Steel Building Corporation,+1 903-675-5733,,landline,https://lh3.googleusercontent.com/p/AF1QipOfsjeegn5deSUeywhD7ZA3CQslt7x_6quBGcJo=w800-h500-k-no,7,ChIJR3sC63YCSYYRjekEVBO2uQA,,,75752,,,"Metal building contractor near Canton, TX",,4.1,,,,,,,Texas,TX,900 NE Loop 7,,"Metal construction company, Building materials store, Metal fabricator, Metal supplier, Steel construction company, Steel erector, Steel fabricator, Steelwork design service",America/Chicago,Metal construction company,,True,https://www.athenssteelbuilding.com/,{'Thursday': ['7AM-5PM']},"Thursday,7AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","3550 US-175, Kaufman, TX 75142",False,,OPERATIONAL,,17189432888543139437,Kaufman,1915 Hutchins Ave,Ballinger,United States,"Mueller, Inc. is a leading manufacturer of steel buildings, metal buildings, metal roofing, and components. With over 85 years of experience, Mueller has established itself as a trusted provider in the Southwest region. The company has branch locations...",1000.0,https://facebook.com/themuellerinc,1937.0,BUILDING_MATERIALS,False,"Mueller, Inc. is a leading manufacturer of steel buildings, metal buildings, metal roofing, and components. With over 85 years of experience, Mueller has established itself as a trusted provider in the Southwest region. The company has branch locations...",https://www.linkedin.com/company/mueller-inc.,Mueller,+1 325-365-3555,Frontier,,100000000.0,TX,America/Chicago,themuellerinc,76821,United States of America,US,,,0x864949d7f3d7c027:0xee8d22237c07d66d,8926c94f453ffff,/g/1tw1f6vd,32.5456899,,,"https://www.google.com/maps/place/Mueller%2C+Inc./@32.5456899,-96.2835695,14z/data=!4m8!1m2!2m1!1sMueller%2C+Inc.!3m4!1s0x864949d7f3d7c027:0xee8d22237c07d66d!8m2!3d32.5456899!4d-96.2835695","https://www.google.com/maps/place/Mueller%2C+Inc./@32.5456899,-96.2835695,13.99z/data=!4m16!1m7!3m6!1s0x864949d7f3d7c027:0xee8d22237c07d66d!2sMueller%2C+Inc.!8m2!3d32.5456899!4d-96.2835695!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864949d7f3d7c027:0xee8d22237c07d66d!8m2!3d32.5456899!4d-96.2835695!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-OItjpXpXRKM/AAAAAAAAAAI/AAAAAAAAAAA/Yic6olekC0c/s44-p-k-no-ns-nd/photo.jpg,-96.2835695,,"Mueller, Inc.",Mueller,,,115296409403498625482,https://www.google.com/maps/contrib/115296409403498625482,"Mueller, Inc.",+1 855-823-8386,,toll_free,https://lh3.googleusercontent.com/p/AF1QipOvn60UAZWmsjJ60_1w5FYYLBmoGfxIKkZbret1=w800-h500-k-no,76,ChIJJ8DX89dJSYYRbdYHfCMije4,,,75142,,,"Metal building contractor near Kaufman, TX",,4.7,,,,,,,Texas,TX,3550 US-175,,"Steel fabricator, Architecture firm, Metal construction company, Metal supplier, Steel distributor",America/Chicago,Steel fabricator,,True,http://muellerinc.com/%3Futm_source%3Dgmb%26utm_medium%3DYext,{'Thursday': ['7:30AM-5PM']},"Thursday,7:30AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","5175 US-175, Kaufman, TX 75142",False,,OPERATIONAL,,247271683908956952,Kaufman,511 U.S. 175 Business,Athens,United States,"Winslows offers garages, metal buildings, steel buildings, portable buildings, wood buildings and vinyl buildings. Call 800-636-4700 today!",50.0,https://www.facebook.com/WinslowsBuildings,1999.0,CONSUMER_GOODS,False,"Winslows offers garages, metal buildings, steel buildings, portable buildings, wood buildings and vinyl buildings. Call 800-636-4700 today!",https://www.linkedin.com/company/winslow%27s-portable-buildings-and-carports,Winslowsinc,9725649768,AT&T,landline,1000000.0,TX,America/Chicago,AmberJoiner6,75751,United States of America,US,,,0x864936fd84830e0b:0x36e7c495267f318,8926c94f087ffff,/g/1tdyr5ng,32.52429,,,"https://www.google.com/maps/place/WINSLOW%27S+KAUFMAN/@32.52429,-96.27197699999999,14z/data=!4m8!1m2!2m1!1sWINSLOW%27S+KAUFMAN!3m4!1s0x864936fd84830e0b:0x36e7c495267f318!8m2!3d32.52429!4d-96.27197699999999","https://www.google.com/maps/place/WINSLOW%27S+KAUFMAN/@32.52429,-96.27197699999999,13.99z/data=!4m16!1m7!3m6!1s0x864936fd84830e0b:0x36e7c495267f318!2sWINSLOW%27S+KAUFMAN!8m2!3d32.52429!4d-96.27197699999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864936fd84830e0b:0x36e7c495267f318!8m2!3d32.52429!4d-96.27197699999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-8sAVYTtqw7M/AAAAAAAAAAI/AAAAAAAAAAA/58idNjT5V_s/s44-p-k-no-ns-nd/photo.jpg,-96.27197699999999,,WINSLOW'S KAUFMAN,Winslows Kaufman,,,112676765375255411881,https://www.google.com/maps/contrib/112676765375255411881,WINSLOW'S KAUFMAN,+1 800-636-4700,,toll_free,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepU-nCkIbybSu0xLa7BwZ-e8_eUw5W2mJd5ciO24j7QnF5pHsx-JOhKTdx1ESzXP5sNOxhjm-gTJeEYTUWs-GwC8eaXT_C-w-F87NefvF9dmz-zn-cv6alw845YReUNw4DxIyM=w800-h500-k-no,38,ChIJCw6DhP02SYYRGPNnUkl8bgM,,,75142,,,"Metal building contractor near Kaufman, TX",,4.0,,,,,,,Texas,TX,5175 US-175,,Portable building manufacturer,America/Chicago,Portable building manufacturer,,True,https://winslowsinc.com/,{'Thursday': ['9AM-5:30PM']},"Thursday,9AM,5:30PM"
